,ID,Gender,Own_car,Own_property,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
4794,5069401,Female,No,No,No,0,1,4,157500.0,26.16891517279615,5.968637275234946,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Laborers,Low
4795,5069406,Male,Yes,No,No,1,3,41,225000.0,51.15505451857327,6.633948677933154,Working,Secondary / secondary special,Married,House / apartment,Drivers,High
4796,5069419,Female,No,Yes,No,0,1,1,157500.0,26.212721684907972,0.4681820981950348,Working,Incomplete higher,Single / not married,House / apartment,Medicine staff,Low
4797,5069423,Male,Yes,Yes,No,0,2,58,202500.0,46.259676790077826,0.9692190804739316,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,Low
4798,5069440,Female,No,Yes,No,0,1,2,135000.0,23.458387235877534,2.2149667686537025,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,Low
4799,5069443,Female,No,Yes,No,0,2,28,76500.0,44.18708118578753,5.968637275234946,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Low
4800,5069449,Male,Yes,Yes,No,1,3,17,270000.0,49.263160776744215,15.217287144842125,Commercial associate,Higher education,Married,House / apartment,Laborers,Low
4801,5069450,Female,No,Yes,No,0,1,15,202500.0,43.21512419830661,13.467764567376468,State servant,Higher education,Widow,House / apartment,Other,Low
4802,5069455,Female,Yes,Yes,No,0,2,20,135000.0,41.00837115067387,4.887164007474486,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,Low
4803,5069457,Male,Yes,Yes,No,0,2,4,315000.0,23.107935138983,3.30191585042814,Working,Higher education,Married,House / apartment,Sales staff,Low
4804,5069463,Female,Yes,Yes,No,0,2,4,166500.0,33.38056222920388,8.550483582825109,Working,Secondary / secondary special,Married,House / apartment,Laborers,High
4805,5069467,Female,No,Yes,No,0,2,3,112500.0,27.07790029911634,1.968555138024737,Commercial associate,Higher education,Married,House / apartment,Other,Low
4806,5069471,Female,No,Yes,No,2,4,4,225000.0,37.235535295043704,15.636186916911369,Working,Higher education,Married,House / apartment,Core staff,Low
4807,5069477,Female,No,Yes,No,0,2,32,157500.0,46.69774191119598,27.63643332854199,Working,Higher education,Married,House / apartment,Core staff,Low
4808,5069485,Female,Yes,Yes,No,0,2,32,157500.0,39.23420741014531,5.3005879655297505,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Low
4809,5069501,Female,No,Yes,No,1,3,14,180000.0,25.988213310334913,3.969965160133336,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
4810,5069502,Female,Yes,Yes,No,0,2,37,180000.0,40.88790324236637,10.130255925857478,State servant,Higher education,Married,House / apartment,Core staff,Low
4811,5069506,Male,Yes,No,No,0,2,30,225000.0,39.81464369562688,1.2156307111028974,Working,Secondary / secondary special,Married,Municipal apartment,Other,Low
4812,5069510,Female,Yes,No,No,1,3,13,112500.0,29.125854740343744,2.718741657939588,Working,Higher education,Married,House / apartment,Sales staff,Low
4813,5069514,Female,Yes,Yes,No,0,1,60,135000.0,59.086771117818984,14.96813760720617,Commercial associate,Secondary / secondary special,Widow,House / apartment,Accountants,High
4814,5069521,Female,No,Yes,No,1,3,42,270000.0,40.65791905377934,0.6351944256213338,Commercial associate,Higher education,Married,House / apartment,Core staff,Low
4815,5069530,Female,No,Yes,No,0,1,37,162000.0,55.01550339842707,9.549819640375915,Working,Higher education,Single / not married,House / apartment,Other,Low
4816,5074523,Female,No,Yes,No,0,1,58,202500.0,52.16534220415203,9.935864528361297,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,Low
4817,5074532,Female,Yes,Yes,No,2,4,2,135000.0,36.61950621847129,3.685222831406531,Working,Secondary / secondary special,Married,House / apartment,Accountants,Low
4818,5074535,Female,No,Yes,No,0,2,22,157500.0,54.47065990403636,0.4408030281251497,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
4819,5074547,Male,Yes,Yes,No,0,2,42,54000.0,54.71980944167231,2.43947514322676,Working,Secondary / secondary special,Married,House / apartment,Security staff,Low
4820,5074575,Female,No,No,No,0,1,48,90000.0,27.644647049562963,8.356092185328926,Working,Secondary / secondary special,Single / not married,With parents,Laborers,Low
4821,5074586,Male,No,Yes,No,1,3,26,270000.0,40.44983812124821,2.9377742184986686,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Low
4822,5074591,Female,Yes,Yes,No,0,2,48,90000.0,59.03748879169319,9.607315687522672,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
4823,5074614,Female,No,Yes,Yes,0,2,24,211500.0,59.215452747147445,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4824,5074617,Female,No,Yes,No,0,2,53,225000.0,47.354839592873226,5.683894946508142,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
4825,5074632,Male,Yes,Yes,No,0,1,18,135000.0,31.50509592941676,3.608561435210853,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,High
4826,5074636,Male,No,Yes,No,0,2,57,270000.0,37.10959157272223,10.855801282709432,Working,Higher education,Married,House / apartment,Managers,Low
4827,5074653,Female,Yes,Yes,No,0,2,47,180000.0,46.40478586144822,7.35675612777812,Working,Higher education,Married,House / apartment,Sales staff,Low
4828,5074661,Male,No,Yes,No,0,2,22,135000.0,59.52757414594413,8.607979629971869,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4829,5074663,Female,Yes,Yes,No,0,2,15,157500.0,31.03965173822871,3.2745367803582552,Commercial associate,Incomplete higher,Married,House / apartment,High skill tech staff,Low
4830,5074669,Male,No,Yes,No,0,2,19,247500.0,37.153398084834045,14.686133185486357,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
4831,5074682,Female,Yes,No,Yes,0,2,8,135000.0,60.27228485184501,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4832,5074685,Female,No,Yes,No,0,2,22,112500.0,55.9628192228451,5.440221222886165,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
4833,5074692,Female,No,Yes,Yes,0,2,14,180000.0,55.10859223666469,0.0,Pensioner,Secondary / secondary special,Married,Co-op apartment,Other,Low
4834,5074698,Female,No,Yes,No,0,1,18,157500.0,60.877362300389464,29.02181427407818,Working,Higher education,Single / not married,House / apartment,Laborers,Low
4835,5074731,Male,Yes,Yes,No,2,4,46,216000.0,30.44826382471919,7.022731472925522,State servant,Higher education,Married,House / apartment,High skill tech staff,Low
4836,5074736,Male,No,Yes,No,1,3,7,225000.0,36.13489667823432,10.102876855787594,Working,Higher education,Married,House / apartment,Core staff,Low
4837,5074740,Female,No,Yes,Yes,0,2,45,112500.0,64.55710931778202,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4838,5074750,Female,No,Yes,Yes,0,2,33,108000.0,62.55843720268041,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,Low
4839,5074802,Female,Yes,Yes,No,2,4,5,225000.0,36.03085621196876,16.85455553502125,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4840,5074814,Male,Yes,Yes,No,1,2,40,180000.0,40.75922161303792,4.684558888957336,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
4841,5078780,Female,No,Yes,No,2,4,12,103500.0,42.620998377790094,5.152740987152371,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4842,5078782,Female,No,No,No,0,2,25,112500.0,42.536123260573454,2.234132117702622,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,Low
4843,5078785,Female,No,Yes,No,0,1,34,292500.0,54.311861297631026,8.816060562502994,Working,Secondary / secondary special,Widow,House / apartment,Waiters/barmen staff,Low
4844,5078788,Male,No,Yes,No,0,1,7,157500.0,39.1192153158518,2.4038823521359096,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
4845,5078794,Male,Yes,Yes,No,1,3,38,157500.0,37.72288274228766,4.572304701670808,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
4846,5078801,Female,No,Yes,No,0,2,38,306000.0,51.82036592127148,8.153487066811776,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,High
4847,5078806,Male,Yes,Yes,No,2,4,8,135000.0,24.756155157190086,2.7379070069885074,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4848,5078807,Male,Yes,Yes,No,1,3,40,315000.0,28.24698659110043,0.8158962880825753,Commercial associate,Secondary / secondary special,Married,With parents,Other,Low
4849,5078813,Male,No,Yes,No,0,2,37,450000.0,52.23926569334073,5.067865869935727,Commercial associate,Higher education,Married,House / apartment,Managers,High
4850,5078828,Female,No,Yes,No,2,4,5,135000.0,35.26971806402595,3.236206082260416,Working,Secondary / secondary special,Married,House / apartment,Realty agents,Low
4851,5078829,Male,Yes,No,No,1,2,5,135000.0,47.05640772911148,0.4873474472439543,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,Low
4852,5078842,Female,Yes,Yes,No,1,3,11,135000.0,28.835636597602964,0.3203351198176554,Working,Secondary / secondary special,Married,With parents,Private service staff,Low
4853,5078854,Female,No,Yes,Yes,0,2,6,31950.0,56.80609458099755,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,Low
4854,5078855,Female,No,Yes,No,0,2,15,99000.0,53.6985701280656,22.319417920970313,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4855,5078861,Female,No,Yes,No,1,3,5,121500.0,36.92888971026099,3.5729686441200026,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,Low
4856,5078871,Male,Yes,No,No,1,3,10,225000.0,32.5674038481283,1.8152323456333803,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,High
4857,5078898,Female,No,Yes,No,1,3,41,180000.0,37.69276576521079,5.152740987152371,Working,Higher education,Civil marriage,House / apartment,Sales staff,Low
4858,5078908,Female,Yes,Yes,No,0,2,43,202500.0,55.25643921504206,20.572633250511647,Working,Higher education,Married,House / apartment,Accountants,Low
4859,5078910,Male,No,Yes,No,1,3,49,135000.0,43.29178559450228,22.152405593544017,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4860,5078912,Male,No,Yes,No,1,2,21,202500.0,39.71881695038227,0.572222564460598,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,Low
4861,5078913,Female,No,Yes,Yes,0,2,47,58500.0,67.00479818202975,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4862,5078915,Female,No,No,Yes,0,2,23,90000.0,60.425607644236365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4863,5078918,Male,Yes,Yes,No,0,1,3,157500.0,55.20441898190928,3.3210811994770597,Working,Higher education,Separated,House / apartment,Drivers,Low
4864,5078924,Male,No,Yes,No,0,2,43,270000.0,44.12410932462679,2.7379070069885074,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4865,5078926,Female,No,No,No,2,4,16,180000.0,32.594782918198185,4.654441911880463,Working,Higher education,Married,House / apartment,High skill tech staff,Low
4866,5078931,Male,No,No,No,0,1,26,112500.0,43.40403978178881,0.8158962880825753,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,Low
4867,5078934,Female,No,No,No,0,2,1,135000.0,29.155971717420616,5.486765642004969,Working,Incomplete higher,Married,House / apartment,Accountants,Low
4868,5078942,Male,Yes,Yes,Yes,0,2,19,144000.0,61.89038789297521,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4869,5078945,Female,No,Yes,No,2,3,51,180000.0,33.54757455663018,9.571722896431822,Working,Incomplete higher,Separated,House / apartment,Other,High
4870,5078947,Female,No,No,Yes,0,1,43,112500.0,64.11904419666386,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,Low
4871,5078978,Male,Yes,Yes,No,0,2,19,180000.0,38.5223515883283,0.572222564460598,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
4872,5078992,Female,Yes,Yes,No,1,2,28,292500.0,36.370356680835336,12.153569204021986,Working,Secondary / secondary special,Separated,With parents,Sales staff,Low
4873,5078996,Female,No,Yes,No,0,1,5,129150.0,37.62431809003607,6.319089372129476,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,Low
4874,5079000,Male,No,Yes,No,0,2,13,112500.0,26.776730528347603,2.151994907492967,Working,Lower secondary,Civil marriage,House / apartment,Laborers,Low
4875,5079007,Male,No,Yes,No,0,2,4,202500.0,57.07167156067544,2.319007234919266,Commercial associate,Higher education,Married,Municipal apartment,Other,Low
4876,5079008,Male,Yes,Yes,No,1,3,24,225000.0,39.105525780816855,4.4052923742445085,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
4877,5079010,Male,Yes,Yes,No,2,4,52,270000.0,41.142528594016305,3.488093526903359,Commercial associate,Incomplete higher,Married,House / apartment,Managers,Low
4878,5079013,Male,Yes,Yes,No,2,4,10,900000.0,27.075162392109352,2.7379070069885074,Commercial associate,Higher education,Married,House / apartment,Managers,Low
4879,5079019,Female,No,Yes,No,1,3,12,112500.0,24.539860503637993,4.068529812384922,Working,Higher education,Married,House / apartment,Core staff,Low
4880,5079039,Female,Yes,Yes,No,2,3,35,103500.0,36.72628459174384,4.654441911880463,Commercial associate,Secondary / secondary special,Separated,House / apartment,Cooking staff,Low
4881,5079043,Male,Yes,No,Yes,0,2,48,90000.0,66.33948677933154,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4882,5079045,Female,No,No,No,0,2,46,67500.0,53.005879655297505,5.234878197362026,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Sales staff,Low
4883,5079046,Female,No,Yes,No,1,3,8,180000.0,36.737236219771795,5.571640759221613,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
4884,5079047,Male,Yes,Yes,No,1,3,0,270000.0,27.704881003716707,3.4059563166937035,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
4885,5079048,Female,No,Yes,Yes,0,1,43,67500.0,61.471488120905974,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,Low
4886,5079050,Female,No,Yes,No,0,2,10,135000.0,57.96422924495369,4.279348651923037,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,Low
4887,5079052,Female,Yes,No,Yes,0,2,14,337500.0,57.21404272503885,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4888,5079053,Male,Yes,Yes,No,1,3,35,135000.0,41.10419789591847,10.5299903488778,Working,Higher education,Married,House / apartment,Laborers,Low
4889,5079057,Male,Yes,No,No,0,2,6,121500.0,40.70993928691212,18.902509976248655,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4890,5079065,Male,Yes,Yes,No,0,2,60,135000.0,51.40694196321622,7.321163336687269,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4891,5079067,Male,Yes,Yes,No,0,2,11,225000.0,33.706373163035515,6.737989144198717,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Low
4892,5079072,Female,No,Yes,No,0,2,41,216000.0,42.62647419180407,4.487429584454164,Working,Secondary / secondary special,Married,House / apartment,Core staff,Low
4893,5079079,Female,No,Yes,No,2,4,38,180000.0,35.10270573659965,15.488339938533988,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Low
4894,5079081,Male,No,Yes,No,0,2,43,135000.0,60.69939834493521,3.069193754834117,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4895,5079084,Male,No,No,No,1,3,43,162000.0,30.240182892188063,2.5708946795622087,Working,Higher education,Married,Municipal apartment,Other,Low
4896,5079100,Female,No,Yes,Yes,0,2,39,103500.0,64.09166512659398,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
4897,5079102,Male,Yes,Yes,No,0,2,4,90000.0,48.28846588225631,14.445197368871366,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
4898,5079104,Female,No,Yes,No,0,2,32,202500.0,47.30829517375442,11.94548827149086,Working,Higher education,Married,House / apartment,Accountants,Low
4899,5079113,Male,Yes,No,No,0,2,15,225000.0,33.26009432089639,2.319007234919266,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,Low
4900,5079116,Male,No,Yes,No,0,2,3,202500.0,46.429427024511114,0.8158962880825753,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4901,5079122,Male,Yes,Yes,No,0,2,10,225000.0,46.859278424608306,5.774245877738762,Commercial associate,Higher education,Married,House / apartment,Managers,Low
4902,5079125,Female,No,Yes,No,1,3,58,166500.0,43.42594303784472,3.775573762637152,Working,Higher education,Married,House / apartment,Accountants,Low
4903,5079126,Male,No,Yes,No,0,2,36,270000.0,32.70156129147073,6.193145649808004,Working,Higher education,Married,House / apartment,Laborers,Low
4904,5079128,Female,No,Yes,No,0,2,47,99000.0,41.86533604386127,12.816142699713204,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Low
4905,5079131,Male,Yes,Yes,No,0,2,48,135000.0,40.52923742445088,0.6132911695654257,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,Low
4906,5079134,Male,Yes,Yes,No,0,1,11,441000.0,39.95427695298329,1.7385709494377024,Commercial associate,Higher education,Separated,House / apartment,Managers,Low
4907,5079136,Female,No,Yes,No,2,3,38,67500.0,37.96929437291662,8.235624277021431,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,Low
4908,5079151,Male,Yes,No,No,0,2,7,225000.0,40.32663230593373,8.900935679719638,Working,Higher education,Married,House / apartment,Laborers,Low
4909,5079155,Female,Yes,Yes,No,0,2,34,234000.0,40.13771672245152,2.902181427407818,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,Low
4910,5079157,Female,No,Yes,No,0,2,41,67500.0,48.94282565692656,6.445033094450947,State servant,Secondary / secondary special,Married,House / apartment,Other,Low
4911,5079159,Female,Yes,Yes,No,3,5,17,157500.0,35.162939690753404,2.0671197902763234,Working,Higher education,Married,House / apartment,Core staff,Low
4912,5079169,Female,No,Yes,No,0,2,36,67500.0,35.15472596973244,3.3210811994770597,Commercial associate,Incomplete higher,Married,House / apartment,Other,Low
4913,5079171,Female,No,Yes,Yes,0,1,37,270000.0,60.31609136395682,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,High
4914,5079175,Male,Yes,Yes,No,0,2,32,270000.0,37.36969273838614,3.447024921798531,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4915,5079176,Female,No,No,No,0,1,42,135000.0,26.371520291313303,5.31975331457867,Working,Secondary / secondary special,Single / not married,With parents,Other,Low
4916,5079197,Female,No,Yes,No,0,1,11,67500.0,53.64107408091884,8.572386838881018,Working,Secondary / secondary special,Separated,House / apartment,Other,Low
4917,5079199,Male,No,Yes,No,1,3,12,157500.0,30.19363847306926,0.3641416319294715,Working,Secondary / secondary special,Married,House / apartment,Security staff,Low
4918,5079200,Male,Yes,Yes,No,0,2,24,225000.0,54.80468455888896,5.530572154116785,Working,Higher education,Married,House / apartment,Drivers,High
4919,5079201,Female,No,Yes,No,1,2,24,315000.0,47.34662587185226,3.364887711588876,State servant,Secondary / secondary special,Single / not married,Rented apartment,Other,High
4920,5079203,Male,Yes,Yes,No,0,2,21,202500.0,50.39391637063047,16.320663668658494,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
4921,5079207,Male,No,Yes,No,0,2,13,157500.0,47.84218704011718,3.1540688720507606,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4922,5079215,Male,Yes,Yes,No,0,2,27,90000.0,56.77323969691369,18.111254851228978,Working,Higher education,Married,House / apartment,Laborers,Low
4923,5079216,Male,Yes,Yes,No,0,2,18,270000.0,49.38362868505171,21.7745744265796,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4924,5079217,Female,Yes,Yes,Yes,0,2,54,90000.0,67.85628726120318,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4925,5079218,Male,No,Yes,No,0,2,3,157500.0,22.724628158004613,3.113000266945933,Working,Higher education,Civil marriage,House / apartment,Laborers,Low
4926,5079225,Female,No,Yes,No,2,4,32,135000.0,38.86458996420186,3.5729686441200026,Working,Secondary / secondary special,Married,House / apartment,Core staff,High
4927,5079227,Male,No,Yes,No,0,2,42,157500.0,38.492234611251426,3.775573762637152,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,Low
4928,5079228,Male,Yes,Yes,No,0,2,14,202500.0,30.12519079789455,5.193809592257199,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4929,5079229,Female,Yes,Yes,No,0,2,7,270000.0,53.339904310150104,3.280012594372232,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,Low
4930,5079230,Female,No,Yes,No,2,4,33,121500.0,29.94996474944729,6.1520770447031765,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff,Low
4931,5079231,Female,No,Yes,No,0,1,17,112500.0,39.55180462295598,8.654524049090673,Working,Higher education,Single / not married,House / apartment,Other,High
4932,5079243,Male,No,Yes,No,0,1,24,180000.0,26.962908204822824,3.4059563166937035,Commercial associate,Higher education,Single / not married,With parents,High skill tech staff,Low
4933,5079245,Male,Yes,Yes,No,0,2,46,180000.0,46.0762370206096,9.697666618753294,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4934,5079246,Female,No,Yes,No,0,1,19,225000.0,46.17206376585419,0.2792665147128277,Working,Higher education,Single / not married,House / apartment,Core staff,Low
4935,5079255,Female,Yes,Yes,No,0,1,31,162000.0,42.85372047338412,9.31983545178888,Working,Higher education,Separated,House / apartment,Accountants,Low
4936,5079257,Male,No,Yes,No,0,2,23,135000.0,47.54923099036941,12.446525253769757,Working,Higher education,Married,House / apartment,High skill tech staff,Low
4937,5079261,Female,No,Yes,Yes,0,2,28,76500.0,62.333928828107354,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,Low
4938,5079263,Female,No,No,No,2,3,29,315000.0,30.26482405525096,1.1526588499421615,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers,Low
4939,5079265,Female,No,Yes,No,2,4,28,225000.0,27.45846937308774,7.406038453903913,Working,Higher education,Married,House / apartment,Other,Low
4940,5079275,Female,No,Yes,No,0,1,11,202500.0,62.65152604091802,24.19488422075744,State servant,Secondary / secondary special,Widow,House / apartment,Medicine staff,Low
4941,5079280,Female,No,Yes,No,0,1,1,90000.0,44.66073909799653,9.278766846684052,State servant,Secondary / secondary special,Separated,Municipal apartment,High skill tech staff,Low
4942,5079281,Male,No,No,No,2,4,42,270000.0,40.93718556849217,0.7748276829777476,Working,Secondary / secondary special,Married,With parents,Drivers,Low
4943,5079286,Female,No,Yes,Yes,0,2,24,202500.0,58.74453274194542,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,High
4944,5079288,Female,No,No,No,0,2,12,216000.0,42.37458674716113,1.1937274550469894,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
4945,5079292,Female,No,Yes,No,0,2,50,117000.0,25.76096702875487,2.8173063101911744,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4946,5079301,Male,No,Yes,No,1,2,10,243000.0,36.537369008261635,14.445197368871366,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
4947,5079302,Female,Yes,Yes,No,4,6,5,540000.0,32.9726140851626,9.61279150153665,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,Low
4948,5079303,Male,Yes,Yes,No,2,4,11,450000.0,49.525999849415115,3.860448879853795,Working,Secondary / secondary special,Married,House / apartment,Managers,Low
4949,5079304,Female,No,Yes,Yes,0,1,16,225000.0,53.67940477901668,0.0,Pensioner,Higher education,Separated,House / apartment,Other,Low
4950,5085623,Male,No,Yes,No,1,2,54,202500.0,34.05956316693703,1.3771672245152191,Commercial associate,Secondary / secondary special,Separated,House / apartment,Core staff,High
4951,5085631,Male,Yes,Yes,No,0,2,15,202500.0,44.310287001102,4.71467586603421,Working,Secondary / secondary special,Married,House / apartment,Drivers,Low
4952,5085635,Female,No,Yes,Yes,0,2,11,144000.0,63.27303093150441,0.0,Pensioner,Higher education,Married,House / apartment,Other,Low
4953,5085642,Female,No,Yes,Yes,0,2,1,45000.0,52.13248732006817,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4954,5085643,Male,No,Yes,No,1,2,25,90000.0,33.72006269807046,0.7967309390336557,Working,Secondary / secondary special,Separated,House / apartment,Laborers,Low
4955,5085650,Female,No,No,No,1,2,40,126000.0,53.912126874610706,1.2950300143055642,Working,Secondary / secondary special,Widow,House / apartment,Other,Low
4956,5085651,Female,No,No,No,0,1,15,135000.0,37.22184576000876,3.79747701869306,Working,Secondary / secondary special,Single / not married,Rented apartment,Laborers,Low
4957,5085661,Male,No,Yes,No,1,3,8,270000.0,37.36969273838614,1.128017686879265,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4958,5085663,Male,Yes,Yes,Yes,0,2,1,202500.0,57.67127319520593,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,Low
4959,5085665,Female,No,Yes,No,0,2,38,247500.0,45.47663538607911,14.294612483487,Working,Higher education,Married,House / apartment,Core staff,Low
4960,5085666,Female,No,Yes,No,0,1,47,180000.0,48.5294016988713,4.881688193460509,Working,Secondary / secondary special,Widow,House / apartment,Accountants,Low
4961,5085676,Female,No,Yes,No,0,2,33,103500.0,55.557608985810795,4.6298007488175665,Working,Secondary / secondary special,Married,House / apartment,Laborers,Low
4962,5085682,Male,Yes,Yes,No,0,2,14,337500.0,50.91411870195829,20.715004414875047,Commercial associate,Higher education,Married,House / apartment,Managers,Low
4963,5085684,Female,No,Yes,No,0,1,59,135000.0,57.194877375989925,9.04330684408304,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Low
4964,5085693,Female,No,Yes,Yes,0,1,18,171000.0,59.450912749748454,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,Low
4965,5085696,Female,No,Yes,No,0,2,56,121500.0,56.40636015797723,0.377831166964414,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,Low
4966,5085702,Male,No,Yes,No,1,3,45,90000.0,44.71002142412233,3.79747701869306,Working,Secondary / secondary special,Married,House / apartment,Other,Low
4967,5085704,Male,Yes,Yes,Yes,0,2,39,126000.0,53.31800105409419,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Low
4968,5085705,Male,No,Yes,No,2,4,27,157500.0,35.4257787634243,0.5475814013977015,Working,Secondary / secondary special,Married,House / apartment,Core staff,Low
4969,5085706,Female,No,Yes,No,0,2,58,135000.0,41.46012580682697,2.713265843925611,Working,Lower secondary,Civil marriage,House / apartment,Laborers,Low
4970,5085717,Female,No,No,No,0,2,0,225000.0,46.098140276665504,7.797559155903269,Working,Higher education,Married,House / apartment,Managers,Low
4971,5085718,Female,No,Yes,No,0,2,7,162000.0,40.44162440022725,16.211147388378954,Working,Higher education,Married,House / apartment,Other,Low
4972,5085726,Female,No,Yes,No,0,2,27,54000.0,53.65750152296077,9.04330684408304,State servant,Secondary / secondary special,Married,House / apartment,High skill tech staff,Low
4973,5085727,Female,No,Yes,No,0,2,11,157500.0,53.767017803240314,1.128017686879265,State servant,Higher education,Married,House / apartment,Other,Low
4974,5085731,Male,No,Yes,No,0,1,6,270000.0,36.641409474527194,2.713265843925611,Working,Secondary / secondary special,Separated,House / apartment,Laborers,Low
4975,5085743,Female,No,Yes,No,1,3,25,202500.0,38.494972518258415,0.7145937288240005,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Low
4976,5085751,Female,Yes,Yes,No,1,3,3,112500.0,31.923995701486,2.2094909546397257,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Core staff,Low
